,rc_num,rc_name,rc_view,rc_rec,rc_scrap,rc_type,rc_sit,rc_sort,rc_nick,rc_info,rc_ing,rc_diff,rc_time
5446,6844709,가자미감자조림,8556,2,108,조림,일상,해물류,밑반찬,가자미는 비타민이 풍부해서 뇌 활성과 스트레스에 좋대요,[재료] 가자미 1| 감자 1 [양념] 고춧가루 3T| 올리고당 2| 간장 2| 다진마늘 1| 다진생강 1| 들기름 1| 매실액 3| 맛술 1| 물 2컵| 파| 청양고추,아무나,10분이내
5447,6844735,베를린김밥,10256,15,183,기타,도시락,쌀,밥/죽/떡,오늘뭐먹지라는 프로그램에서 성시경씨가 김밥에 소시지넣고  소시지는 독일이지~라며 소시지로 유명한 독일의 마음을 담은 김밥이라는 뜻으로 베를린김밥으로 이름을 붙였는데요~ 맛이 궁금해서 직접 만들어 봤답니다^^  소시지만 있으면 되는 베를린김밥(소시지김밥)  만들어볼까요^^,[재료] 김밥용 김 1장| 밥| 시판용 단무지 3개| 당근(채썬거)| 프랑크소시지 2개| 깻잎 3장| 계란 1개 [양념] 소금| 참기름| 깨,아무나,15분이내
5448,6844736,치즈토스트,12721,13,209,굽기,간식,밀가루,빵,영화 아메리칸 셰프 보셨나요?담백한 치즈에 매료되어 만들어 보았어요. 치즈가 죽죽 담백한 중독성 토스트 랍니다.,[재료] 식빵 2개| 버터 1T| 사각치즈 1개| 피자치즈 1/2줌| 올리브유(샹략가능),아무나,10분이내
5449,6844742,베이글샌드위치,4165,3,58,굽기,일상,밀가루,빵,늦은 아침겸 점심으로 가볍게 즐기는 브런치.. 베이글 샌드위치 만들어 맛나게 즐겨요,[재료] 베이글 1개| 달걀 3개| 양배추 약간| 소시지 2개| 슬라이스햄 약간| 크림치즈 2T,아무나,5분이내
5450,6844744,버섯불고기,3138,10,102,볶음,초스피드,버섯류,메인반찬,고기를 좋아하지 않는 분들에게는 아주 좋을 듯 합니다. 양념은 소고기 불고기 양념장으로 했답니다. 좋은 하루 되세요^^  ,[재료] 느타리버섯 100g| 표고버섯 1개| 송이버섯 1개| 간장 2스푼| 설탕 1스푼| 간마늘 1스푼| 깨소금 1스푼| 참기름 1스푼| 깻잎 1장,아무나,15분이내
5451,6844783,김치볶음밥,16836,15,161,볶음,초스피드,쌀,밥/죽/떡,인터넷의 유명 레시피 충김볶 - 충격의 김치볶음밥 레시피 입니다.,[재료] 김치| 캔참치 1개| 계란 1개| 고춧가루 2/3큰술| 다시다 2/3큰술| 물엿 1큰술 [소스] ,아무나,10분이내
5452,6844787,돈까스샌드위치,2120,2,33,튀김,일상,돼지고기,빵, 직접 동글동글 빚어만든 수제 치즈 미니 돈까스를 넣어 만든 맛있는  미니 돈까스 샌드위치로 든든한 아침 식사 하세요 ~!!   ,[재료] 소고기(간거)| 캔옥수수| 당근| 모짜렐라치즈| 올리브유| 튀김가루| 찹쌀가루| 계란| 빵가루| 소금| 후추 약간| 다진마늘| 샌드위치빵| 상추| 슬라이스치즈| 슬라이스햄,중급,60분이내
5453,6844795,샌드위치,3622,6,46,굽기,초스피드,달걀/유제품,빵, 쉬는날 늦은아침은 주로 우유에 빵을먹게되요. 그래도 달걀은하나 먹어줘야죠.~   ,[재료] 달걀 1개| 식빵 2쪽| 베이컨 1줄| 딸기쨈 1t| 마요네즈 2t,아무나,10분이내
5454,6844796,사라다빵,1614,1,9,기타,간식,밀가루,빵,치아바타빵으로 양배추샌드위치 만드는 방법입니다. 겉은 담백하고 안은 짭조름해 간이 딱 맞아요. 아삭하게 씹히는 양배추가 식감을 살려준답니다.,[재료] 치아바타빵| 양배추| 마요네즈| 케찹| 햄,아무나,10분이내
5455,6844797,사라다빵,2994,1,35,기타,간식,채소류,빵,추억의 사라다빵 만들기 치아바타빵으로 양배추샌드위치 만드는 방법,[재료] 치아바타 빵 1개| 양배추 조금| 마요네즈 조금| 케찹 조금| 햄 조금,아무나,10분이내
5456,6844807,잔치국수,11545,4,100,끓이기,일상,밀가루,면/만두,잔치국수 쉬운것 같아 대충 만들면 맛이 없죠. 쉽게 만들면서 감칠만 나는 맛있는 잔치국수 비법 알려드릴게요.,[쌀소면|김치|호박|당근|양파|멸치가루|발효조미료|후추|굵은소금|계란] 쌀소면| 양파| 당근| 김치| 호박| 김가루| 계란| 굵은소금| 후추| 발효조미료| 멸치가루,아무나,15분이내
5457,6844834,만두국,58658,42,633,끓이기,일상,가공식품류,국/탕,늦은 밤에 들어오는 식구가 있을 때.. 밥은 부담스러운데 뜨끈한 국물이 그리울 때.. 육수 없이 간편하게 끓이는 만둣국,[재료] 냉동만두 10~15개| 떡국떡 1+1/2컵| 계란 1개| 김가루 김 1장| 파 1/2컵| 마늘 1/2큰술,아무나,10분이내
5458,6844848,검은깨치킨,1020,0,10,튀김,간식,닭고기,메인반찬,우리나라 치킨집이 전세계의 맥도날드매장수보다 많다는 얘기 들어보셨나요? 우리나라 사람들이 '치킨을 참 사랑하는구나' 라는 생각도 들지만 은퇴한 계층의 창업이 늘어나면서 소규모의 치킨집들이 많이 늘어나고 있는 현실이다보니 씁쓸한 생각도 듭니다. 그 많은 치킨집들이 모두 번창하지는 못할테니깐요. 맛있는 치킨 요리준비하면서 다소 씁쓸한 이야기로 시작하니 제 마음도 무겁지만 오늘 소개하는 치킨요리는 이 시대를 살아갈 아이들과 함께 힘내자는 뜻으로 만들어 봅니다. 그럼 우리 모두 행복하자구요!,[재료] 닭고기(닭다리살) 500g| 소금 약간| 후추가루 약간| 달걀흰자 1개| 녹말가루 1/2컵| 식용유(튀김용) 적당량 [검은깨소스] 검은깨가루 4| 물 1/4컵| 간장 2| 레몬즙 3| 설탕1| 물엿 1,중급,90분이내
5459,6844852,가츠동,17675,18,182,끓이기,일상,돼지고기,밥/죽/떡,쯔유없이 간단하게 만드는 가츠동 ,[재료] 밥 1공기| 양파 1/2개| 계란 1개| 파 약간| 냉동돈가스 1개 [소스] 물 100ml| 간장 3큰술| 설탕 1+1/2큰술| 맛술 1+1/2큰술,아무나,15분이내
5460,6844871,블루베리요거트스무디,18726,7,183,기타,간식,과일류,차/음료/술,눈건강에 좋은 블루베리를 이용해  아이들도 너무나 좋아하는 블루베리 요거트 스무디를 만들어보았어요^^,[재료] 블루베리| 플레인요거트 5큰술| 얼음| 꿀 1큰술,아무나,5분이내
5461,6844877,양파새우덮밥,30316,17,2209,기타,일상,해물류,밥/죽/떡,맛좋은 양파알새우덮밥!!!,[재료] 알새우 1줌| 양파 1/2개| 간장 2큰술| 매실액 1큰술| 올리고당 2큰술| 맛술 1큰술| 물 2큰술| 고춧가루 1큰술| 다진마늘 반큰술보다 적게| 참기름 1/2큰술보다적게| 통깨 약간| 다진파 약간,아무나,15분이내
5462,6844896,우동,11948,2,58,끓이기,야식,가공식품류,면/만두,쉽게 끓여먹는 바람부는 밤에 먹는 우동이랍니다.,사누끼 냉동우동면| 쯔유| 대하 2마리| 어묵,아무나,15분이내
5463,6844897,정또띠,12568,21,369,굽기,초스피드,달걀/유제품,디저트,백슨상님 아이디어이자 무한도전 정준하의 정또띠로 알려져있죠. 너무너무 간단한데 맛은 또 은근 중독성 있어요! 방송이후 호기심에 해먹어보곤 단골아침메뉴 되어버렸죠^^!,[재료] 또띠아 2장| 계란 2개| 슬라이스치즈 2장| 양파 1/4~1/2개(기호에따라)| 설탕 약간| 버터 약간,아무나,5분이내
5464,6844899,토스트,6187,1,63,굽기,간식,달걀/유제품,빵,브런치메뉴로 자주해먹는 토스트 입니다 공주들 출출할때 간식으로도  많이 해주네요,[재료] 식빵 2장| 달걀 1알| 치즈 1장| 베이컨 2장 [양념] 쨈 적당량| 버터 적당량,아무나,15분이내
5465,6844902,찹쌀케이크,2495,3,47,굽기,영양식,쌀,밥/죽/떡,오늘 소개하는 찹쌀케이크는 유학을 가거나 이민을 가서 우리의 떡 맛이 그리워 마른 찹쌀가루로 반죽하여 오븐에 구워보니 쫄깃쫄깃함이 떡과 비슷하여 붙여진 이름이라고 하네요. 어디서 누가 만들었는지는 모르지만 찹쌀가루의 쫄깃함이 과자와 빵을 만나면서 우리 입맛에 맞는 다양한 맛이 생겨났어요. 찹쌀은 맛이 달고 소화가 잘되는 대표적인 곡식으로 큰일을 앞두고 어머니들은 찰밥으로 든든한 식사를 챙겨 주시곤 하셨죠. 마른 찹쌀은 보관하기도 쉬우니 한번씩 구워서 식사대용으로 챙겨드시면 좋겠어요.,[재료] 마른 찹쌀가루 1컵| 바닐라에센스 약간| 설탕 1/4컵| 소금 1작은술| 우유 1/2컵| 달걀 1개| 녹인 버터 2| 팥 앙금 1/2컵| 호두 간것 1/2컵| 올리브오일 적당량,초급,60분이내
5466,6844905,김밥,10919,8,110,볶음,일상,채소류,밥/죽/떡,김밥 좋아들 하시죠~~ 우리 집은 일주일에 한 번 정도는 꼭 김밥 싸서 먹는데요. 좋아하는 재료 듬뿍 넣고 돌돌 말아주면 맛있는 김밥이 된답니다~ 김밥이랑 잘 어울리는 유부된장국도 끓여냈더니 더 맛있더라고요. 김밥 맛있게 싸는법 알려드릴게요~~!,[재료] 김밥용김| 시금치| 단무지| 맛살| 햄| 당근| 계란| 어묵| 소금| 참기름| 통깨,초급,30분이내
5467,6844906,김치전,11247,5,67,부침,일상,채소류,밑반찬,집집마다 묵은 김치 많이들 남으셨죠? 전은 좋아해서 자주 부쳐서 먹는 편인데요. 오늘은 오징어 넣고 김치전 만들어봤어요~ 김치전은 출출할 때 간식으로도 좋지만 반찬 부실할 때 반찬 대용으로 만들어도 좋아요. 김치전 황금레시피 알려드릴게요~!,[재료] 묵은김치| 고춧가루| 오징어| 부침가루,아무나,15분이내
5468,6844921,전복손질,7806,2,28,기타,기타,해물류,기타,여기저기 끓여 먹기 위해 활전복을 샀는데요. 솔이나 소금으로 전복은 세척 가능하구요. 숟가락으로 전복 껍질 해체 하는 방법 안내 드릴께요,[재료] 전복,초급,5분이내
5469,6844935,닭갈비샌드위치,2668,1,33,볶음,간식,닭고기,빵,주말에 집에서 맛있게 해먹고 남은 닭갈비... (모든 남은 음식은 처치곤란이죠? ) 남은 닭갈비를 활용해 색다른 브런치 샌드위치로 제 탄생한 매콤한 닭갈비 샌드위치를 소개해봅니다~     ,[재료] 닭(한입크기로 손질) 1인분| 식빵 2장| 슬라이스치즈 1장| 양파 약간| 상추 1~2장| 옥수수 1/3| 과일 약간 [닭갈비 양념 ] 고추장 1T| 고추가루 0.5T| 깨소금 1T| 간장 0.5T| 설탕 1T| 물엿 1T| 매실효소(생략가능) 0.5T| 참기름 1T| 다진마늘 0.5T,초급,30분이내
5470,6844950,초콜릿과자,1329,3,21,기타,초스피드,기타,과자,초콜릿 과자를 초스피드로 만드시고 싶나요? 그 레시피가 바로 여기에 있습니다!,[재료] 초콜릿 200g| 크래커 200g,아무나,15분이내
5471,6844951,에그베네딕트,3739,5,56,끓이기,손님접대,달걀/유제품,빵,주말에 느즈막히 일어나서 여유있게 천천히 하지만 정성들여  집에서 만들어 먹을수 있는 에그 베네딕트 브런치 입니다 부드러운 수란과 홀랜다이즈 소스의 절묘한 조화... 집에서 직접 만들어 먹을수 있음에 행복한 브런치 입니다,[재료] 잉글리쉬 머핀 1개| 수란 2개| 베이컨 2줄| 시금치 1줌| 치커리 약간| 적채 약간| 올리브 약간| 핸드메이드 홀랜다이즈 소스 1/2공기| 매쉬 포테이토 2개 [홀랜다이즈 소스 만들기] 버터 50g| 노른자 2개| 레몬즙 1t| 생강즙 1t| 홀그랜드 머스타드 1t| 소금 1꼬집,중급,30분이내
5472,6844968,딸기샌드위치,4492,2,40,기타,간식,과일류,빵,리코타치즈는 유?을 원료로 하여 만든 이탈리아 치즈인데요. 고대 로마의 시골에서 탄생하였다고 전해집니다. 로마에서 양유로 만든 페코리노 로미노라는 치즈에서 유청을 가지고 만들었다고 하네요. 지방 함량은 낮으면서 영양분이 풀부한 맑고 투명한 액체인 유청을 치즈로 탈바꿈시킨 것이 리코타치즈의 시작이라고 할 수 있지요. 이 리코타 치즈는 집에서도 만들어 먹을 수가 있는데요. 홈메이드 리코타치즈는 칼로리가 낮고 첨가물이 없어 더욱 좋답니다. 게다가 사먹는 것보다 경제적으로 즐길 수 있다는 점도 좋네요. 빵에도 잘 어울리는 리코타치즈  오늘은 딸기를 넣어서 리코타치즈 딸기 샌드위치를 만들어 보겠습니다. 그럼 보시죠.,[재료] 식빵 2장| 딸기 4-5개| 리코타치즈 4-5큰술,아무나,5분이내
5473,6844971,우유카레,11444,10,314,끓이기,일상,닭고기,밥/죽/떡,우유를 넣은 요리에 빠져서 만들어 본 우유카레! 부드러운 맛 덕에 미각이 예민한 아이도 쉽게 먹을 수 있는 요리입니다.,[메인재료] 양파 1/2개| 감자(작은 것) 1개| 닭가슴살 1캔(135g)| 우유 100ml| 분말 카레 2큰술| 시판용 토마토소스 2큰술 [토핑(생략가능)] 마늘 1톨| 대파 약간| 파슬리 가루 약간| 삶은 계란 1개,아무나,15분이내
5474,6844978,멍게비빔밥,3674,1,24,비빔,영양식,해물류,밥/죽/떡,일요일 특식으로 마련했답니다. 야채와 멍게를 듬뿍 넣어서 일요일 하루쯤은 기분정환도 되어요,[재료] 멍게 200그램| 상추 2장| 풋고추 1개| 새싹 50그램| 초고추장 2스푼| 참기름 1스푼| 깨소금 약간,아무나,10분이내
5475,6844991,칠절판,4912,4,51,기타,손님접대,기타,메인반찬,주말 특별식으로 많은재료없이 칠절판 만들었답니다. 재료와 조리과정은 한식조리기능사 실기셤 기준으로 만들어 봅니다..,[재료] 소고기(살코기) 50g| 오이(20cm) 1/2개| 당근(7cm) 50g| 달걀 1개| 석이버섯 50g| 밀가루(중력분) 50g| 대파(4cm) 1토막| 마늘 2쪽 [양념] 진간장| 설탕| 천일염| 깨소금| 참기름| 식용유| 후춧가루,초급,60분이내
5476,6845006,돈까스샌드위치,3499,5,60,부침,초스피드,가공식품류,빵,바쁜 아침에 후다닥 만들어주면 손가락까지 빨아먹고 학교 간답니다^^,[재료] 식빵 2장| 냉동 돈까스 1개| 계란 1개| 스테이크소스 적당량| 소금 약간| 파 약간,아무나,10분이내
5477,6845033,황태파전,2020,1,18,부침,초스피드,건어물류,디저트,집에 있는 재료로 주섬주섬 찾다 황태와 대파발견 파전처럼 부쳤는데 정말 맛있읍니다,[재료] 황태50g| 대파 100g| 양파50g| 밀가루 100g,아무나,15분이내
5478,6845038,들깨비빔밥,1783,5,38,비빔,다이어트,닭고기,밥/죽/떡,살빼고싶어서 만든요리 입니다. 다이어트식이라고나할까요 .,[재료] 닭가슴살| 콩나물| 당근| 시금치| 귀리,아무나,30분이내
5479,6845065,대파스파게티,4066,3,63,볶음,일상,가공식품류,면/만두,평소 파 싫어하는 애들도 무지 잘 먹어요. 담백하고 맛있는 대파 스파게티랍니다.,파| 스팸| 스파게티| 소금| 간장| 식용유| 달걀,아무나,15분이내
5480,6845070,샐러드,14327,36,362,기타,일상,채소류,샐러드,닭가슴살샐러드는 여러가지로 해봅니다.여자는 평생다이어트 ㅜ.,[재료] 닭가슴살 1토막| 양파 1/2개| 오이 1/2개 [양념] 식초 1국자| 설탕 1국자| 소금 1t,아무나,15분이내
5481,6845071,함박스테이크소스,63801,10,280,굽기,손님접대,육류,양념/소스/잼,스테이크소스  돈까스소스  케찹 요런것들이 원래 간이 다 되있고 맛있는 소스들이라다 섞어주니 더 맛있더라구요. 절대 망할일 없는 완전 맛있는 수제함박스테이크 소스만들기랍니다. ,스테이크소스 1/2컵| 돈까스소스 2스푼| 케첩 2스푼| 물 1/2컵| 매실액 1스푼| 다진마늘 2스푼| 양송이버섯 4개| 양파 1/2개,아무나,10분이내
5482,6845083,아보카도치킨타코샐러드,6946,4,140,볶음,손님접대,닭고기,샐러드,나만의 비법으로 만든 예쁜 또르띠아컵에 담긴 치킨 타코 샐러드 레스피를 공개합니다.     ,[재료] 또르띠아 1장| 닭고기 약간| 양파 약간| 피망 약간| 살사소스 2수푼| 아보카드 1/4개| 양상추 한장,아무나,30분이내
5483,6845095,닭가슴살메밀전병,3176,5,55,굽기,다이어트,닭고기,면/만두,야채가득 닭가슴살 넣은 메밀전병,[재료] 닭가슴살| 파프리카(빨노)| 양파| 당근| 오이| 새송이버섯| 메밀부침가루 200g| 물 200g| 들기름,초급,30분이내
5484,6845096,시금치두유닭가슴살리조또,17773,20,1090,볶음,다이어트,닭고기,밥/죽/떡,시금치가 들어가서 색이 이렇지만 건강하고 맛나요. 시금치두유 닭가슴살리조또입니다.,꼬꼬빌 닭가슴살 1팩| 소이카페(두유) 적당히| 현미밥| 파마산치즈| 브로콜리| 양파,초급,15분이내
